"topic";"term";"beta";"top_name"
44;"societi";0,00789603600386818;"digit, media, technologi, inform, mobil"
44;"learn";0,00774121327589171;"digit, media, technologi, inform, mobil"
44;"world";0,00754215548277911;"digit, media, technologi, inform, mobil"
44;"educ";0,00734309768966651;"digit, media, technologi, inform, mobil"
44;"network";0,00714403989655391;"digit, media, technologi, inform, mobil"
44;"becom";0,00698921716857744;"digit, media, technologi, inform, mobil"
45;"make";0,112535484320461;"make, decis, educ, inform, process"
45;"decis";0,107352434158649;"make, decis, educ, inform, process"
45;"educ";0,0458890441910116;"make, decis, educ, inform, process"
45;"inform";0,0281655409547657;"make, decis, educ, inform, process"
45;"process";0,023412304708811;"make, decis, educ, inform, process"
45;"achiev";0,0220975797897171;"make, decis, educ, inform, process"
45;"intern";0,0203530409547657;"make, decis, educ, inform, process"
45;"choic";0,0173949098868045;"make, decis, educ, inform, process"
45;"system";0,0168892464563838;"make, decis, educ, inform, process"
45;"contribut";0,0123129924110763;"make, decis, educ, inform, process"
45;"level";0,0116556299515294;"make, decis, educ, inform, process"
45;"need";0,0111246833495877;"make, decis, educ, inform, process"
45;"function";0,0108718516343773;"make, decis, educ, inform, process"
45;"evid";0,0107454357767721;"make, decis, educ, inform, process"
45;"understand";0,0104926040615618;"make, decis, educ, inform, process"
45;"compar";0,0102903386893935;"make, decis, educ, inform, process"
45;"nation";0,00917787914246793;"make, decis, educ, inform, process"
45;"particular";0,00892504742725758;"make, decis, educ, inform, process"
45;"school";0,00862164936900516;"make, decis, educ, inform, process"
45;"provid";0,00857108302596309;"make, decis, educ, inform, process"
46;"teacher";0,24317636405676;"teacher, servic, pre, educ, teach"
46;"servic";0,0806391848356214;"teacher, servic, pre, educ, teach"
46;"pre";0,0705264366859361;"teacher, servic, pre, educ, teach"
46;"educ";0,0534689558807898;"teacher, servic, pre, educ, teach"
46;"teach";0,047838465460924;"teacher, servic, pre, educ, teach"
46;"belief";0,0275991350327577;"teacher, servic, pre, educ, teach"
46;"practic";0,0223836684767641;"teacher, servic, pre, educ, teach"
46;"prepar";0,0199073594223268;"teacher, servic, pre, educ, teach"
46;"experi";0,0172650408223406;"teacher, servic, pre, educ, teach"
46;"train";0,0133361482443507;"teacher, servic, pre, educ, teach"
46;"preservic";0,0132808117291678;"teacher, servic, pre, educ, teach"
46;"practicum";0,0124230957438319;"teacher, servic, pre, educ, teach"
46;"program";0,0108736733187092;"teacher, servic, pre, educ, teach"
46;"classroom";0,00994678668939465;"teacher, servic, pre, educ, teach"
46;"cours";0,00994678668939465;"teacher, servic, pre, educ, teach"
46;"univers";0,00931041676479065;"teacher, servic, pre, educ, teach"
46;"reflect";0,00798234040039969;"teacher, servic, pre, educ, teach"
46;"knowledg";0,00734597047579569;"teacher, servic, pre, educ, teach"
46;"learn";0,00711079028626813;"teacher, servic, pre, educ, teach"
46;"understand";0,00669576642239596;"teacher, servic, pre, educ, teach"
47;"parent";0,198085115213751;"parent, famili, children, school, involv"
47;"famili";0,124329475181065;"parent, famili, children, school, involv"
47;"children";0,0809678380616565;"parent, famili, children, school, involv"
47;"school";0,0463815588844796;"parent, famili, children, school, involv"
47;"involv";0,0383700478886363;"parent, famili, children, school, involv"
47;"home";0,0365048402288502;"parent, famili, children, school, involv"
47;"child";0,0222759703670532;"parent, famili, children, school, involv"
47;"children'";0,0155256950268748;"parent, famili, children, school, involv"
47;"mother";0,0130565153629675;"parent, famili, children, school, involv"
47;"support";0,0128611126557518;"parent, famili, children, school, involv"
47;"relationship";0,0114755298227678;"parent, famili, children, school, involv"
47;"homework";0,00989454428256816;"parent, famili, children, school, involv"
47;"life";0,00854448921453249;"parent, famili, children, school, involv"
47;"posit";0,00843790591968757;"parent, famili, children, school, involv"
47;"relat";0,00783393391556634;"parent, famili, children, school, involv"
47;"expect";0,00760300344340235;"parent, famili, children, school, involv"
47;"father";0,00722996191144512;"parent, famili, children, school, involv"
47;"commun";0,00717667026402266;"parent, famili, children, school, involv"
47;"import";0,00714114249907436;"parent, famili, children, school, involv"
47;"influenc";0,00707008696917774;"parent, famili, children, school, involv"
48;"young";0,147504208145604;"young, peopl, youth, adult, social"
48;"peopl";0,135859559779177;"young, peopl, youth, adult, social"
48;"youth";0,0545368796114689;"young, peopl, youth, adult, social"
48;"adult";0,0417214377951569;"young, peopl, youth, adult, social"
48;"social";0,0340954588377959;"young, peopl, youth, adult, social"
48;"life";0,0284946361180744;"young, peopl, youth, adult, social"
48;"particip";0,0219128783457463;"young, peopl, youth, adult, social"
48;"live";0,0178151012711477;"young, peopl, youth, adult, social"
48;"experi";0,0169765600165001;"young, peopl, youth, adult, social"
48;"people'";0,0142868993883853;"young, peopl, youth, adult, social"
48;"risk";0,0139546471931476;"young, peopl, youth, adult, social"
48;"group";0,0129895336736475;"young, peopl, youth, adult, social"
48;"project";0,0112649865650327;"young, peopl, youth, adult, social"
48;"person";0,00931893799292607;"young, peopl, youth, adult, social"
48;"opportun";0,00817978760925389;"young, peopl, youth, adult, social"
48;"vulner";0,00697735109315548;"young, peopl, youth, adult, social"
48;"exclus";0,00558505617977837;"young, peopl, youth, adult, social"
48;"societi";0,00520533938522098;"young, peopl, youth, adult, social"
48;"activ";0,0051578747859013;"young, peopl, youth, adult, social"
48;"individu";0,00509458865347507;"young, peopl, youth, adult, social"
49;"compet";0,170535895056664;"compet, develop, skill, knowledg, learn"
49;"develop";0,0645397542558205;"compet, develop, skill, knowledg, learn"
49;"skill";0,0632094092050636;"compet, develop, skill, knowledg, learn"
49;"knowledg";0,0223881908007586;"compet, develop, skill, knowledg, learn"
49;"learn";0,0220166529937904;"compet, develop, skill, knowledg, learn"
49;"educ";0,0218129064544853;"compet, develop, skill, knowledg, learn"
49;"need";0,018397155648488;"compet, develop, skill, knowledg, learn"
49;"abil";0,013591134338997;"compet, develop, skill, knowledg, learn"
49;"kei";0,0134473132524287;"compet, develop, skill, knowledg, learn"
49;"requir";0,0117334453041563;"compet, develop, skill, knowledg, learn"
49;"person";0,0109424293280306;"compet, develop, skill, knowledg, learn"
49;"import";0,0101154580802629;"compet, develop, skill, knowledg, learn"
49;"entrepreneurship";0,00973193518274737;"compet, develop, skill, knowledg, learn"
49;"profession";0,0084015901319905;"compet, develop, skill, knowledg, learn"
49;"acquir";0,00781432069516991;"compet, develop, skill, knowledg, learn"
49;"futur";0,00732293198272819;"compet, develop, skill, knowledg, learn"
49;"specif";0,00708323017178101;"compet, develop, skill, knowledg, learn"
49;"commun";0,00704727490013893;"compet, develop, skill, knowledg, learn"
49;"attitud";0,00683154327028646;"compet, develop, skill, knowledg, learn"
49;"gener";0,00612442292799228;"compet, develop, skill, knowledg, learn"
50;"pupil";0,198806837911133;"pupil, school, class, teacher, primari"
50;"school";0,193655023814893;"pupil, school, class, teacher, primari"
50;"class";0,0533346404823428;"pupil, school, class, teacher, primari"
50;"teacher";0,0481828263861025;"pupil, school, class, teacher, primari"
50;"primari";0,0258374199565132;"pupil, school, class, teacher, primari"
50;"year";0,0192136589756329;"pupil, school, class, teacher, primari"
50;"grade";0,0160348800651868;"pupil, school, class, teacher, primari"
50;"secondari";0,0143123890299697;"pupil, school, class, teacher, primari"
50;"group";0,010522908752492;"pupil, school, class, teacher, primari"
50;"subject";0,00925452899019577;"pupil, school, class, teacher, primari"
50;"classroom";0,00922321097137364;"pupil, school, class, teacher, primari"
50;"teach";0,00891003078315234;"pupil, school, class, teacher, primari"
50;"elementari";0,00856553257610892;"pupil, school, class, teacher, primari"
50;"children";0,00756335597380078;"pupil, school, class, teacher, primari"
50;"part";0,00627931720209348;"pupil, school, class, teacher, primari"
50;"level";0,0058252059291726;"pupil, school, class, teacher, primari"
50;"question";0,00569993385388409;"pupil, school, class, teacher, primari"
50;"present";0,00543373069389599;"pupil, school, class, teacher, primari"
50;"import";0,00499527843038618;"pupil, school, class, teacher, primari"
50;"view";0,00488566536450873;"pupil, school, class, teacher, primari"
51;"social";0,084605291913194;"social, educ, justic, equal, inequ"
51;"educ";0,0566044448834991;"social, educ, justic, equal, inequ"
51;"justic";0,0438827104273084;"social, educ, justic, equal, inequ"
51;"equal";0,0304279695043718;"social, educ, justic, equal, inequ"
51;"inequ";0,0250200106830463;"social, educ, justic, equal, inequ"
51;"equiti";0,0231467719346955;"social, educ, justic, equal, inequ"
51;"group";0,0164845576036046;"social, educ, justic, equal, inequ"
51;"ethnic";0,0137317110951588;"social, educ, justic, equal, inequ"
51;"race";0,0134547975410548;"social, educ, justic, equal, inequ"
51;"critic";0,0133244852802999;"social, educ, justic, equal, inequ"
51;"opportun";0,0129335484980354;"social, educ, justic, equal, inequ"
51;"polici";0,012591478813554;"social, educ, justic, equal, inequ"
51;"white";0,00974089810954198;"social, educ, justic, equal, inequ"
51;"access";0,00925222713171135;"social, educ, justic, equal, inequ"
51;"issu";0,00915449293614523;"social, educ, justic, equal, inequ"
51;"exclus";0,00915449293614523;"social, educ, justic, equal, inequ"
51;"disadvantag";0,00899160261020169;"social, educ, justic, equal, inequ"
51;"poverti";0,00840519743680494;"social, educ, justic, equal, inequ"
51;"system";0,00834004130642752;"social, educ, justic, equal, inequ"
51;"societi";0,0082423071108614;"social, educ, justic, equal, inequ"
52;"curriculum";0,200338186942706;"curriculum, school, curricula, reform, subject"
52;"school";0,0345193101417655;"curriculum, school, curricula, reform, subject"
52;"curricula";0,0313878782099808;"curriculum, school, curricula, reform, subject"
52;"reform";0,0290650319882813;"curriculum, school, curricula, reform, subject"
52;"subject";0,0266980810914862;"curriculum, school, curricula, reform, subject"
52;"develop";0,0249338940876638;"curriculum, school, curricula, reform, subject"
52;"implement";0,0241106068192134;"curriculum, school, curricula, reform, subject"
52;"nation";0,0236842616266229;"curriculum, school, curricula, reform, subject"
52;"curricular";0,0227727650079814;"curriculum, school, curricula, reform, subject"
52;"educ";0,0202146938524389;"curriculum, school, curricula, reform, subject"
52;"content";0,0199353642435003;"curriculum, school, curricula, reform, subject"
52;"teacher";0,0198030502182136;"curriculum, school, curricula, reform, subject"
52;"design";0,0132902598624359;"curriculum, school, curricula, reform, subject"
52;"level";0,0121876429850469;"curriculum, school, curricula, reform, subject"
52;"framework";0,0119083133761084;"curriculum, school, curricula, reform, subject"
52;"process";0,011408460391692;"curriculum, school, curricula, reform, subject"
52;"teach";0,011246743249675;"curriculum, school, curricula, reform, subject"
52;"plan";0,00862986586067174;"curriculum, school, curricula, reform, subject"
52;"learn";0,00674806638992784;"curriculum, school, curricula, reform, subject"
52;"goal";0,00671866327319747;"curriculum, school, curricula, reform, subject"
53;"school";0,195117732171524;"school, primari, educ, teacher, secondari"
53;"primari";0,0991505414674913;"school, primari, educ, teacher, secondari"
53;"educ";0,0642125471310007;"school, primari, educ, teacher, secondari"
53;"teacher";0,0310126643070578;"school, primari, educ, teacher, secondari"
53;"secondari";0,0287472605378946;"school, primari, educ, teacher, secondari"
53;"iceland";0,0204277604890712;"school, primari, educ, teacher, secondari"
53;"greek";0,0192559999188144;"school, primari, educ, teacher, secondari"
53;"year";0,0175374177491044;"school, primari, educ, teacher, secondari"
53;"implement";0,0134362557532056;"school, primari, educ, teacher, secondari"
53;"greec";0,0118543789833589;"school, primari, educ, teacher, secondari"
53;"present";0,0113075573839057;"school, primari, educ, teacher, secondari"
53;"level";0,0108583824986406;"school, primari, educ, teacher, secondari"
53;"issu";0,00996003272811038;"school, primari, educ, teacher, secondari"
53;"explor";0,00894450690055447;"school, primari, educ, teacher, secondari"
53;"cypru";0,00837815595826368;"school, primari, educ, teacher, secondari"
53;"question";0,00751886487340869;"school, primari, educ, teacher, secondari"
53;"view";0,00732357144503255;"school, primari, educ, teacher, secondari"
53;"aim";0,00705016064530596;"school, primari, educ, teacher, secondari"
53;"compulsori";0,00662051510287847;"school, primari, educ, teacher, secondari"
53;"main";0,00630804561747665;"school, primari, educ, teacher, secondari"
54;"literatur";0,0255800024679269;"literatur, review, evid, field, context"
54;"review";0,0163944318970253;"literatur, review, evid, field, context"
54;"evid";0,0112578608337771;"literatur, review, evid, field, context"
54;"field";0,0096632457826686;"literatur, review, evid, field, context"
54;"context";0,00857567422707386;"literatur, review, evid, field, context"
54;"recent";0,00842870509793944;"literatur, review, evid, field, context"
54;"attent";0,00804658536218993;"literatur, review, evid, field, context"
54;"impact";0,0077967378426614;"literatur, review, evid, field, context"
54;"question";0,00775264710392108;"literatur, review, evid, field, context"
54;"gener";0,0076571171699837;"literatur, review, evid, field, context"
54;"number";0,00761302643124337;"literatur, review, evid, field, context"
54;"term";0,00739257273754173;"literatur, review, evid, field, context"
54;"littl";0,00731908817297452;"literatur, review, evid, field, context"
54;"specif";0,00730439126006108;"literatur, review, evid, field, context"
54;"focus";0,00702514991470567;"literatur, review, evid, field, context"
54;"exist";0,0068634838726578;"literatur, review, evid, field, context"
54;"although";0,00681204467746075;"literatur, review, evid, field, context"
54;"regard";0,00653280333210535;"literatur, review, evid, field, context"
54;"explor";0,00624621353029322;"literatur, review, evid, field, context"
54;"limit";0,00619477433509617;"literatur, review, evid, field, context"
55;"educ";0,0372560988747152;"educ, process, context, portug, portugues"
55;"process";0,0176442500493833;"educ, process, context, portug, portugues"
55;"context";0,0162572278462759;"educ, process, context, portug, portugues"
55;"portug";0,0153648027078425;"educ, process, context, portug, portugues"
55;"portugues";0,0133756623390451;"educ, process, context, portug, portugues"
55;"consid";0,00887052820647161;"educ, process, context, portug, portugues"
55;"present";0,00876300710545553;"educ, process, context, portug, portugues"
55;"project";0,00848345224281374;"educ, process, context, portug, portugues"
55;"french";0,00836517903169606;"educ, process, context, portug, portugues"
55;"contribut";0,00836517903169606;"educ, process, context, portug, portugues"
55;"concern";0,00833292270139123;"educ, process, context, portug, portugues"
55;"institut";0,00810712838925748;"educ, process, context, portug, portugues"
55;"understand";0,00807487205895266;"educ, process, context, portug, portugues"
55;"aim";0,0079888551781398;"educ, process, context, portug, portugues"
55;"action";0,00793509462763176;"educ, process, context, portug, portugues"
55;"promot";0,00763403554478675;"educ, process, context, portug, portugues"
55;"practic";0,00756952288417711;"educ, process, context, portug, portugues"
55;"social";0,00735448068214496;"educ, process, context, portug, portugues"
55;"specif";0,00704266948919834;"educ, process, context, portug, portugues"
55;"dimens";0,0065480724245244;"educ, process, context, portug, portugues"
56;"govern";0,0494112215819415;"govern, system, school, local, account"
56;"system";0,0407128603133266;"govern, system, school, local, account"
56;"school";0,0391800545310349;"govern, system, school, local, account"
56;"local";0,0269300701083294;"govern, system, school, local, account"
56;"account";0,0255094208466931;"govern, system, school, local, account"
56;"educ";0,0207116141297637;"govern, system, school, local, account"
56;"autonomi";0,0201508315264863;"govern, system, school, local, account"
56;"polici";0,0200511368414592;"govern, system, school, local, account"
56;"state";0,0197146672794927;"govern, system, school, local, account"
56;"regul";0,0155648760152395;"govern, system, school, local, account"
56;"inspect";0,0138077571916368;"govern, system, school, local, account"
56;"reform";0,01378283352038;"govern, system, school, local, account"
56;"control";0,0127734248344806;"govern, system, school, local, account"
56;"administr";0,0127609629988522;"govern, system, school, local, account"
56;"level";0,0122624895737166;"govern, system, school, local, account"
56;"respons";0,012050638368034;"govern, system, school, local, account"
56;"author";0,0120381765324057;"govern, system, school, local, account"
56;"manag";0,0102810577088029;"govern, system, school, local, account"
56;"nation";0,00993212631120807;"govern, system, school, local, account"
56;"central";0,00925918718727512;"govern, system, school, local, account"
57;"organ";0,0702392259790279;"organ, manag, organiz, organis, level"
57;"manag";0,0633946096829164;"organ, manag, organiz, organis, level"
57;"organiz";0,0465091439683634;"organ, manag, organiz, organis, level"
57;"organis";0,043359684989287;"organ, manag, organiz, organis, level"
57;"level";0,0262715313206351;"organ, manag, organiz, organis, level"
57;"institut";0,0250865863582103;"organ, manag, organiz, organis, level"
57;"process";0,0244317483526598;"organ, manag, organiz, organis, level"
57;"structur";0,018772077018973;"organ, manag, organiz, organis, level"
57;"individu";0,015747349088573;"organ, manag, organiz, organis, level"
57;"cultur";0,0153107904182059;"organ, manag, organiz, organis, level"
57;"innov";0,00963552770343466;"organ, manag, organiz, organis, level"
57;"employe";0,00943283974933569;"organ, manag, organiz, organis, level"
57;"environ";0,00924574317632125;"organ, manag, organiz, organis, level"
57;"strategi";0,00902746384113774;"organ, manag, organiz, organis, level"
57;"resourc";0,00880918450595422;"organ, manag, organiz, organis, level"
57;"system";0,0083726258355872;"organ, manag, organiz, organis, level"
57;"administr";0,0080296154517274;"organ, manag, organiz, organis, level"
57;"model";0,00787370164088204;"organ, manag, organiz, organis, level"
57;"micro";0,00774897059220574;"organ, manag, organiz, organis, level"
57;"condit";0,00686026187038716;"organ, manag, organiz, organis, level"
58;"student";0,482247149853688;"student, learn, experi, engag, academ"
58;"learn";0,0290361203523202;"student, learn, experi, engag, academ"
58;"experi";0,025369221042495;"student, learn, experi, engag, academ"
58;"engag";0,0158640862756366;"student, learn, experi, engag, academ"
58;"academ";0,0154320346953249;"student, learn, experi, engag, academ"
58;"particip";0,0113552402964859;"student, learn, experi, engag, academ"
58;"percept";0,00980428590562323;"student, learn, experi, engag, academ"
58;"teacher";0,00923929537752326;"student, learn, experi, engag, academ"
58;"class";0,00912851292103307;"student, learn, experi, engag, academ"
58;"environ";0,00807607958437626;"student, learn, experi, engag, academ"
58;"import";0,00778804519750177;"student, learn, experi, engag, academ"
58;"support";0,00766618449536256;"student, learn, experi, engag, academ"
58;"posit";0,00765510624971354;"student, learn, experi, engag, academ"
58;"relationship";0,00756648028452139;"student, learn, experi, engag, academ"
58;"help";0,00718981993245474;"student, learn, experi, engag, academ"
58;"achiev";0,00689070729993123;"student, learn, experi, engag, academ"
58;"expect";0,00684639431733515;"student, learn, experi, engag, academ"
58;"investig";0,00614846484144695;"student, learn, experi, engag, academ"
58;"student'";0,0060598388762548;"student, learn, experi, engag, academ"
58;"increas";0,00577180448938031;"student, learn, experi, engag, academ"
59;"emot";0,0667791749558624;"emot, social, relationship, behaviour, posit"
59;"social";0,0324399059774182;"emot, social, relationship, behaviour, posit"
59;"relationship";0,0222680846715763;"emot, social, relationship, behaviour, posit"
59;"behaviour";0,0210434673644848;"emot, social, relationship, behaviour, posit"
59;"posit";0,0186567132251533;"emot, social, relationship, behaviour, posit"
59;"relat";0,0160575254713264;"emot, social, relationship, behaviour, posit"
59;"adolesc";0,0156826426222167;"emot, social, relationship, behaviour, posit"
59;"stress";0,0155326894825728;"emot, social, relationship, behaviour, posit"
59;"psycholog";0,0144705214100955;"emot, social, relationship, behaviour, posit"
59;"feel";0,014333064365422;"emot, social, relationship, behaviour, posit"
59;"behavior";0,0133458728627665;"emot, social, relationship, behaviour, posit"
59;"neg";0,0122212243154376;"emot, social, relationship, behaviour, posit"
59;"person";0,0118588375612982;"emot, social, relationship, behaviour, posit"
59;"resili";0,011771364896506;"emot, social, relationship, behaviour, posit"
59;"affect";0,0112840171926634;"emot, social, relationship, behaviour, posit"
59;"life";0,0102593374050971;"emot, social, relationship, behaviour, posit"
59;"anxieti";0,00925964980747132;"emot, social, relationship, behaviour, posit"
59;"develop";0,00852238020422233;"emot, social, relationship, behaviour, posit"
59;"experi";0,00849738801428169;"emot, social, relationship, behaviour, posit"
59;"satisfact";0,00838492315954879;"emot, social, relationship, behaviour, posit"
60;"attitud";0,109345525321956;"attitud, toward, factor, percept, behavior"
60;"toward";0,0684295621116746;"attitud, toward, factor, percept, behavior"
60;"factor";0,0373567386267307;"attitud, toward, factor, percept, behavior"
60;"percept";0,0345061653622731;"attitud, toward, factor, percept, behavior"
60;"behavior";0,0310886272496361;"attitud, toward, factor, percept, behavior"
60;"influenc";0,0304901643543356;"attitud, toward, factor, percept, behavior"
60;"posit";0,0258442024039765;"attitud, toward, factor, percept, behavior"
60;"belief";0,0154498468540206;"attitud, toward, factor, percept, behavior"
60;"relat";0,0151348663828098;"attitud, toward, factor, percept, behavior"
60;"perceiv";0,0145364034875093;"attitud, toward, factor, percept, behavior"
60;"affect";0,0140796818042537;"attitud, toward, factor, percept, behavior"
60;"import";0,0135757130503164;"attitud, toward, factor, percept, behavior"
60;"individu";0,0128197599194105;"attitud, toward, factor, percept, behavior"
60;"behaviour";0,0120953048356257;"attitud, toward, factor, percept, behavior"
60;"investig";0,010614896620935;"attitud, toward, factor, percept, behavior"
60;"neg";0,00985894349002916;"attitud, toward, factor, percept, behavior"
60;"accept";0,00937072375965245;"attitud, toward, factor, percept, behavior"
60;"relationship";0,00918173547692598;"attitud, toward, factor, percept, behavior"
60;"regard";0,00896124914707843;"attitud, toward, factor, percept, behavior"
60;"student";0,00892975109995735;"attitud, toward, factor, percept, behavior"
61;"profession";0,125221941093619;"profession, practic, develop, teacher, learn"
61;"practic";0,0937244067048315;"profession, practic, develop, teacher, learn"
61;"develop";0,0897171396402065;"profession, practic, develop, teacher, learn"
61;"teacher";0,0554477391730381;"profession, practic, develop, teacher, learn"
61;"learn";0,0422009185138115;"profession, practic, develop, teacher, learn"
61;"reflect";0,0158007108833936;"profession, practic, develop, teacher, learn"
61;"action";0,014959807691076;"profession, practic, develop, teacher, learn"
61;"improv";0,0146172175016132;"profession, practic, develop, teacher, learn"
61;"practition";0,0144511131673282;"profession, practic, develop, teacher, learn"
61;"collabor";0,0140358523316158;"profession, practic, develop, teacher, learn"
61;"knowledg";0,0137866958301883;"profession, practic, develop, teacher, learn"
61;"support";0,0121671785709099;"profession, practic, develop, teacher, learn"
61;"continu";0,0104542276235961;"profession, practic, develop, teacher, learn"
61;"model";0,0087412766762823;"profession, practic, develop, teacher, learn"
61;"particip";0,00863746146735419;"profession, practic, develop, teacher, learn"
61;"commun";0,00862707994646137;"profession, practic, develop, teacher, learn"
61;"cpd";0,00858555386289013;"profession, practic, develop, teacher, learn"
61;"need";0,00832601584056986;"profession, practic, develop, teacher, learn"
61;"capac";0,00669611706039857;"profession, practic, develop, teacher, learn"
61;"theori";0,00661306489325608;"profession, practic, develop, teacher, learn"
62;"align";0,0586432506165159;"align, chines, left, china, dutch"
62;"chines";0,0387093561809688;"align, chines, left, china, dutch"
62;"left";0,0383345308155141;"align, chines, left, china, dutch"
62;"china";0,030531348207411;"align, chines, left, china, dutch"
62;"dutch";0,0272942200512111;"align, chines, left, china, dutch"
62;"van";0,0241593169946806;"align, chines, left, china, dutch"
62;"cultur";0,021637764536167;"align, chines, left, china, dutch"
62;"taiwan";0,0197977127421165;"align, chines, left, china, dutch"
62;"netherland";0,0197295626756701;"align, chines, left, china, dutch"
62;"hong";0,0144138574928576;"align, chines, left, china, dutch"
62;"korea";0,0124034305326913;"align, chines, left, china, dutch"
62;"kong";0,0123693554994682;"align, chines, left, china, dutch"
62;"japan";0,0119945301340134;"align, chines, left, china, dutch"
62;"flemish";0,0106315288050871;"align, chines, left, china, dutch"
62;"excel";0,0101885533731861;"align, chines, left, china, dutch"
62;"countri";0,0101544783399629;"align, chines, left, china, dutch"
62;"western";0,0100863282735166;"align, chines, left, china, dutch"
62;"question";0,00991595310740082;"align, chines, left, china, dutch"
62;"explor";0,00940482760905346;"align, chines, left, china, dutch"
62;"asian";0,00909815231004504;"align, chines, left, china, dutch"
63;"european";0,123509647451441;"european, educ, europ, adult, polici"
63;"educ";0,0682625372302707;"european, educ, europ, adult, polici"
63;"europ";0,0332211246517689;"european, educ, europ, adult, polici"
63;"adult";0,023963430493738;"european, educ, europ, adult, polici"
63;"polici";0,0236643757667229;"european, educ, europ, adult, polici"
63;"nation";0,0214019617449569;"european, educ, europ, adult, polici"
63;"union";0,0209208737058458;"european, educ, europ, adult, polici"
63;"countri";0,0208298570497977;"european, educ, europ, adult, polici"
63;"commiss";0,0178263074002118;"european, educ, europ, adult, polici"
63;"lifelong";0,0153038457897371;"european, educ, europ, adult, polici"
63;"formal";0,0122482866224095;"european, educ, europ, adult, polici"
63;"state";0,0121962771046677;"european, educ, europ, adult, polici"
63;"level";0,0120012414131362;"european, educ, europ, adult, polici"
63;"develop";0,0118322104804755;"european, educ, europ, adult, polici"
63;"member";0,0117932033421692;"european, educ, europ, adult, polici"
63;"non";0,0108830367816886;"european, educ, europ, adult, polici"
63;"strategi";0,0094137679054843;"european, educ, europ, adult, polici"
63;"promot";0,00807452282363432;"european, educ, europ, adult, polici"
63;"framework";0,00786648475266733;"european, educ, europ, adult, polici"
63;"inform";0,00767144906113578;"european, educ, europ, adult, polici"
64;"group";0,110547432975958;"group, collabor, peer, interact, cooper"
64;"collabor";0,0800204899266688;"group, collabor, peer, interact, cooper"
64;"peer";0,0324508976903531;"group, collabor, peer, interact, cooper"
64;"interact";0,030458899733428;"group, collabor, peer, interact, cooper"
64;"cooper";0,0268324419144104;"group, collabor, peer, interact, cooper"
64;"team";0,0245680339804698;"group, collabor, peer, interact, cooper"
64;"particip";0,0225590103999811;"group, collabor, peer, interact, cooper"
64;"process";0,0192560394286693;"group, collabor, peer, interact, cooper"
64;"share";0,0190517319459078;"group, collabor, peer, interact, cooper"
64;"learn";0,0185579888625673;"group, collabor, peer, interact, cooper"
64;"dialogu";0,0177067076843942;"group, collabor, peer, interact, cooper"
64;"activ";0,0153571716326363;"group, collabor, peer, interact, cooper"
64;"commun";0,0149996335378036;"group, collabor, peer, interact, cooper"
64;"individu";0,0141994292303208;"group, collabor, peer, interact, cooper"
64;"member";0,0135184042877823;"group, collabor, peer, interact, cooper"
64;"social";0,0123266106383399;"group, collabor, peer, interact, cooper"
64;"dialog";0,0122074312733956;"group, collabor, peer, interact, cooper"
64;"task";0,0098238439745108;"group, collabor, peer, interact, cooper"
64;"togeth";0,00975574148025695;"group, collabor, peer, interact, cooper"
64;"develop";0,00938117776186076;"group, collabor, peer, interact, cooper"
65;"england";0,0187634080512434;"england, ireland, explor, polici, initi"
65;"ireland";0,014282811015222;"england, ireland, explor, polici, initi"
65;"explor";0,0134135469214828;"england, ireland, explor, polici, initi"
65;"polici";0,0128057687746408;"england, ireland, explor, polici, initi"
65;"initi";0,0127138953338391;"england, ireland, explor, polici, initi"
65;"impact";0,0110955093381783;"england, ireland, explor, polici, initi"
65;"scotland";0,0106997468239556;"england, ireland, explor, polici, initi"
65;"nation";0,00977394522818459;"england, ireland, explor, polici, initi"
65;"develop";0,00930044364866813;"england, ireland, explor, polici, initi"
65;"kei";0,00897535301198519;"england, ireland, explor, polici, initi"
65;"programm";0,00889054675893746;"england, ireland, explor, polici, initi"
65;"scottish";0,00839584361615907;"england, ireland, explor, polici, initi"
65;"across";0,00838170924065112;"england, ireland, explor, polici, initi"
65;"examin";0,00804955141621419;"england, ireland, explor, polici, initi"
65;"context";0,00795061078765852;"england, ireland, explor, polici, initi"
65;"issu";0,00756191546118978;"england, ireland, explor, polici, initi"
65;"irish";0,00752657952241989;"england, ireland, explor, polici, initi"
65;"rang";0,00745590764488012;"england, ireland, explor, polici, initi"
65;"evid";0,00742057170611023;"england, ireland, explor, polici, initi"
65;"year";0,00740643733060228;"england, ireland, explor, polici, initi"
66;"cultur";0,145549712997605;"cultur, divers, intercultur, ethnic, multicultur"
66;"divers";0,0578185964718775;"cultur, divers, intercultur, ethnic, multicultur"
66;"intercultur";0,047097656239686;"cultur, divers, intercultur, ethnic, multicultur"
66;"ethnic";0,0284363404879302;"cultur, divers, intercultur, ethnic, multicultur"
66;"multicultur";0,0284363404879302;"cultur, divers, intercultur, ethnic, multicultur"
66;"educ";0,0276337032512956;"cultur, divers, intercultur, ethnic, multicultur"
66;"minor";0,0208399523554951;"cultur, divers, intercultur, ethnic, multicultur"
66;"roma";0,0206536258541335;"cultur, divers, intercultur, ethnic, multicultur"
66;"religi";0,019306341921211;"cultur, divers, intercultur, ethnic, multicultur"
66;"societi";0,017787064294724;"cultur, divers, intercultur, ethnic, multicultur"
66;"school";0,0163537835150192;"cultur, divers, intercultur, ethnic, multicultur"
66;"group";0,016282119476034;"cultur, divers, intercultur, ethnic, multicultur"
